Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,702381,-,-,-,32.77,-96.78,-6,135,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2019,1,12,19,30,0,0,0,2.1,3.9000000000000004,1006,88.15,329,3.1,0.18
2019,1,12,20,30,0,0,0,1.9000000000000001,3.3000000000000003,1007,90.75,330,3,0.18
2019,1,12,21,30,0,0,0,1.7000000000000002,2.8000000000000003,1007,92.67,333,3.1,0.18
2019,1,12,22,30,0,0,0,1.5,2.3000000000000003,1008,94.22,339,3.2,0.18
2019,1,12,23,30,0,0,0,1.1,1.8,1008,95.36,343,3,0.18
2019,1,13,0,30,0,0,0,0.8,1,1008,98.31,343,2.6,0.18
2019,1,13,1,30,0,0,0,0.30000000000000004,0.30000000000000004,1009,100,339,2.3000000000000003,0.18
2019,1,13,2,30,0,0,0,-0.1,-0.1,1009,100,337,2.3000000000000003,0.18
2019,1,13,3,30,0,0,0,-0.30000000000000004,-0.30000000000000004,1009,100,339,2.5,0.18
2019,1,13,4,30,0,0,0,-0.4,-0.30000000000000004,1010,99.5,345,2.6,0.18
2019,1,13,5,30,0,0,0,-0.7000000000000001,-0.5,1010,98.58,349,2.7,0.18
2019,1,13,6,30,0,0,0,-1,-0.4,1011,95.9,354,2.6,0.18
2019,1,13,7,30,1,8,1,-1.2000000000000002,0.9,1012,85.93,179,3.3000000000000003,0.18
2019,1,13,8,30,28,0,28,-0.9,2.8000000000000003,1012,76.39,3,4.2,0.18
2019,1,13,9,30,116,5,118,-1.1,4.2,1013,68.48,3,4.3,0.18
2019,1,13,10,30,190,41,209,-0.8,5.300000000000001,1013,64.89,178,4,0.18
2019,1,13,11,30,221,34,240,-0.4,6.300000000000001,1012,62.07,352,3.8000000000000003,0.18
2019,1,13,12,30,255,60,290,-0.2,7,1011,60.370000000000005,348,3.6,0.18
2019,1,13,13,30,217,25,231,0,7.2,1011,60.43,347,3.4000000000000004,0.18
2019,1,13,14,30,136,0,136,0.1,7.1000000000000005,1011,61.17,348,3.3000000000000003,0.18
2019,1,13,15,30,68,0,68,0.1,6.300000000000001,1011,64.32000000000001,351,3.2,0.18
2019,1,13,16,30,29,0,29,0.1,4.4,1011,73.55,355,2.4000000000000004,0.18
2019,1,13,17,30,3,0,3,0.6000000000000001,3.1,1011,83.75,356,1.6,0.18
2019,1,13,18,30,0,0,0,0.2,1.5,1012,91.32000000000001,180,1.5,0.18
2019,1,13,19,30,0,0,0,0,0.9,1013,93.62,3,1.5,0.18
2019,1,13,20,30,0,0,0,-0.2,0.30000000000000004,1013,96.67,4,1.4000000000000001,0.18
2019,1,13,21,30,0,0,0,-0.2,-0.2,1014,100,4,1.3,0.18
2019,1,13,22,30,0,0,0,-0.7000000000000001,-0.7000000000000001,1014,100,3,1.2000000000000002,0.18
2019,1,13,23,30,0,0,0,-1,-1,1014,100,1,1.2000000000000002,0.18
2019,1,14,0,30,0,0,0,-1.3,-1.3,1014,100,2,1.1,0.18
2019,1,14,1,30,0,0,0,-1.6,-1.6,1014,100,7,1.1,0.18
2019,1,14,2,30,0,0,0,-1.8,-1.8,1014,100,12,1.2000000000000002,0.18
2019,1,14,3,30,0,0,0,-2,-2,1013,100,17,1.2000000000000002,0.18
2019,1,14,4,30,0,0,0,-2,-2,1013,100,20,1.1,0.18
2019,1,14,5,30,0,0,0,-1.8,-1.8,1013,100,23,1.1,0.18
2019,1,14,6,30,0,0,0,-1.4000000000000001,-1.4000000000000001,1014,100,22,1,0.18
2019,1,14,7,30,1,5,1,-0.9,0.2,1014,92.53,13,0.9,0.18
2019,1,14,8,30,29,0,29,-0.30000000000000004,2.6,1015,81.01,172,1.1,0.18
2019,1,14,9,30,97,0,97,-0.8,4.2,1015,70.05,327,1.1,0.18
2019,1,14,10,30,174,17,182,-0.7000000000000001,5.5,1015,64.49,306,1.1,0.18
2019,1,14,11,30,247,88,296,-0.4,6.6000000000000005,1014,61.13,292,1.2000000000000002,0.18
2019,1,14,12,30,198,526,507,-0.1,7.4,1012,59.07,288,1.3,0.18
2019,1,14,13,30,100,868,592,0.1,8,1012,57.480000000000004,291,1.2000000000000002,0.18
2019,1,14,14,30,96,823,502,0.1,8.1,1011,56.88,299,1,0.18
2019,1,14,15,30,86,729,358,-0.1,7.7,1011,57.730000000000004,312,0.7000000000000001,0.18
2019,1,14,16,30,62,551,181,0.5,6.7,1010,64.5,200,0.4,0.18
2019,1,14,17,30,18,128,22,0,6,1010,65.33,81,0.2,0.18
2019,1,14,18,30,0,0,0,-1,4.800000000000001,1011,66.21000000000001,146,0.6000000000000001,0.18
2019,1,14,19,30,0,0,0,-1,3.9000000000000004,1011,70.42,159,0.9,0.18
2019,1,14,20,30,0,0,0,-1.2000000000000002,2.9000000000000004,1011,74.68,171,1.1,0.18
2019,1,14,21,30,0,0,0,-1.3,2,1011,78.89,176,1.2000000000000002,0.18
2019,1,14,22,30,0,0,0,-1.4000000000000001,1.5,1010,80.78,173,1.2000000000000002,0.18
2019,1,14,23,30,0,0,0,-1.6,1,1010,82.78,173,1.2000000000000002,0.18
2019,1,15,0,30,0,0,0,-1.7000000000000002,0.6000000000000001,1010,84.8,179,1.2000000000000002,0.18
2019,1,15,1,30,0,0,0,-1.6,0.4,1009,86.12,180,1.2000000000000002,0.18
2019,1,15,2,30,0,0,0,-1.5,0.2,1009,88.41,177,1.2000000000000002,0.18
2019,1,15,3,30,0,0,0,-1.5,-0.30000000000000004,1009,91.56,180,1.2000000000000002,0.18
2019,1,15,4,30,0,0,0,-1.4000000000000001,-0.6000000000000001,1009,94.03,187,1.2000000000000002,0.18
2019,1,15,5,30,0,0,0,-1.3,-0.5,1009,94.65,192,1.2000000000000002,0.18
2019,1,15,6,30,0,0,0,-1,-0.30000000000000004,1009,94.87,194,1.2000000000000002,0.18
2019,1,15,7,30,5,24,5,-0.7000000000000001,1.2000000000000002,1010,87.09,195,1.6,0.18
2019,1,15,8,30,66,304,121,0.4,3.5,1010,80.06,191,2,0.18
2019,1,15,9,30,126,19,133,1,5.300000000000001,1010,74.04,185,2.1,0.18
2019,1,15,10,30,132,4,134,1.7000000000000002,6.9,1010,69.34,181,2.3000000000000003,0.18
2019,1,15,11,30,132,0,132,2.4000000000000004,7.9,1009,68.38,182,2.5,0.18
2019,1,15,12,30,192,7,196,3.1,8.4,1007,69.13,183,2.6,0.18
2019,1,15,13,30,229,33,248,3.6,8.6,1007,70.68,178,2.6,0.18
2019,1,15,14,30,196,31,211,4,8.700000000000001,1006,72.24,172,2.7,0.18
2019,1,15,15,30,140,24,149,4.3,8.5,1005,74.93,169,2.3000000000000003,0.18
2019,1,15,16,30,72,0,72,5,7.2,1005,86.06,166,1.6,0.18
2019,1,15,17,30,9,8,9,4.7,6.2,1005,89.84,164,1.4000000000000001,0.18
2019,1,15,18,30,0,0,0,4.1000000000000005,5.2,1006,92.49,163,1.9000000000000001,0.18
2019,1,15,19,30,0,0,0,3.7,4.800000000000001,1006,92.72,164,2.2,0.18
2019,1,15,20,30,0,0,0,3.6,4.7,1006,92.78,168,2.4000000000000004,0.18
2019,1,15,21,30,0,0,0,3.7,4.5,1006,94.49,173,2.4000000000000004,0.18
2019,1,15,22,30,0,0,0,3.8000000000000003,4.2,1006,97.03,175,2.3000000000000003,0.18
2019,1,15,23,30,0,0,0,3.7,3.7,1006,100,175,2.1,0.18
2019,1,16,0,30,0,0,0,3.2,3.2,1005,100,176,2.1,0.18
2019,1,16,1,30,0,0,0,2.8000000000000003,2.8000000000000003,1005,100,178,2,0.18
2019,1,16,2,30,0,0,0,2.7,2.7,1005,100,181,1.9000000000000001,0.18
2019,1,16,3,30,0,0,0,3.1,3.1,1005,100,184,2,0.18
2019,1,16,4,30,0,0,0,3.7,3.7,1005,100,186,2.3000000000000003,0.18
2019,1,16,5,30,0,0,0,4.2,4.2,1005,100,187,2.6,0.18
2019,1,16,6,30,0,0,0,4.4,4.6000000000000005,1005,98.53,190,2.8000000000000003,0.18
2019,1,16,7,30,5,21,5,4.5,5.300000000000001,1006,94.46000000000001,198,2.9000000000000004,0.18
2019,1,16,8,30,49,234,91,5,6.300000000000001,1006,91.65,207,3.2,0.18
2019,1,16,9,30,71,0,71,5.9,7.7,1006,88.29,210,3.6,0.18
2019,1,16,10,30,92,0,92,6.800000000000001,9.600000000000001,1006,82.77,206,4,0.18
2019,1,16,11,30,165,2,166,8.1,11.9,1005,77.58,206,4.5,0.18
2019,1,16,12,30,191,13,199,9.5,14,1003,74.38,207,5,0.18
2019,1,16,13,30,213,24,227,10.8,15.600000000000001,1001,73.01,206,5.300000000000001,0.18
2019,1,16,14,30,203,140,273,11.8,16.400000000000002,1001,74.11,203,5.300000000000001,0.18
2019,1,16,15,30,124,351,257,12.3,16.1,1000,78.25,196,4.9,0.18
2019,1,16,16,30,65,525,181,12.600000000000001,14.5,1000,88.57000000000001,187,4.1000000000000005,0.18
2019,1,16,17,30,19,115,23,12.5,13.4,1000,94.13,182,3.7,0.18
2019,1,16,18,30,0,0,0,12.100000000000001,12.100000000000001,1000,100,175,4.2,0.18
2019,1,16,19,30,0,0,0,11.700000000000001,11.700000000000001,1001,100,177,4.5,0.18
2019,1,16,20,30,0,0,0,11.600000000000001,11.600000000000001,1000,100,181,4.6000000000000005,0.18
2019,1,16,21,30,0,0,0,11.5,11.5,1000,100,184,4.6000000000000005,0.18
2019,1,16,22,30,0,0,0,11.5,11.5,1000,100,189,4.7,0.18
2019,1,16,23,30,0,0,0,11.600000000000001,11.600000000000001,1000,99.91,195,5.1000000000000005,0.18
2019,1,17,0,30,0,0,0,11.600000000000001,11.700000000000001,999,99.55,202,5.2,0.18
2019,1,17,1,30,0,0,0,11.4,11.4,999,100,207,4.7,0.18
2019,1,17,2,30,0,0,0,10.9,10.9,999,100,212,4.3,0.18
2019,1,17,3,30,0,0,0,10.200000000000001,10.200000000000001,999,100,221,4,0.18
2019,1,17,4,30,0,0,0,9.5,9.5,999,100,240,3.9000000000000004,0.18
2019,1,17,5,30,0,0,0,8.6,8.6,999,100,265,3.9000000000000004,0.18
2019,1,17,6,30,0,0,0,7.9,7.9,1000,100,289,4.1000000000000005,0.18
2019,1,17,7,30,7,64,7,7.1000000000000005,8.3,1001,92.07000000000001,309,4.6000000000000005,0.18
2019,1,17,8,30,49,213,88,7.4,9.5,1002,86.47,322,5.2,0.18
2019,1,17,9,30,139,60,160,8,10.600000000000001,1003,83.68,331,5.300000000000001,0.18
2019,1,17,10,30,206,122,264,8.3,11.700000000000001,1004,79.46000000000001,332,5.1000000000000005,0.18
2019,1,17,11,30,254,112,317,8.3,12.8,1003,74.10000000000001,331,4.800000000000001,0.18
2019,1,17,12,30,271,219,401,8.200000000000001,13.8,1002,69.04,330,4.3,0.18
2019,1,17,13,30,189,541,500,8.1,14.4,1002,65.77,332,3.8000000000000003,0.18
2019,1,17,14,30,109,745,483,7.9,14.5,1001,64.73,333,3.2,0.18
2019,1,17,15,30,66,830,384,7.800000000000001,13.8,1002,66.93,330,2.2,0.18
2019,1,17,16,30,53,640,197,8.6,11.5,1002,82.39,324,1.3,0.18
2019,1,17,17,30,19,215,28,7.5,9.9,1002,85.18,321,1.1,0.18
2019,1,17,18,30,0,0,0,6.4,8.5,1003,86.84,324,1.1,0.18
2019,1,17,19,30,0,0,0,6.2,8,1003,88.15,335,1.1,0.18
2019,1,17,20,30,0,0,0,5.9,7.300000000000001,1003,91.12,174,1.1,0.18
2019,1,17,21,30,0,0,0,5.800000000000001,6.6000000000000005,1002,94.83,17,1.1,0.18
2019,1,17,22,30,0,0,0,5.800000000000001,5.9,1002,99.36,43,1.2000000000000002,0.18
2019,1,17,23,30,0,0,0,5.300000000000001,5.300000000000001,1002,100,69,1.2000000000000002,0.18
2019,1,18,0,30,0,0,0,4.7,4.7,1001,100,92,1.2000000000000002,0.18
2019,1,18,1,30,0,0,0,4.1000000000000005,4.1000000000000005,1001,100,111,1.3,0.18
2019,1,18,2,30,0,0,0,3.8000000000000003,3.8000000000000003,1000,100,126,1.4000000000000001,0.18
2019,1,18,3,30,0,0,0,4.1000000000000005,4.1000000000000005,1000,100,137,1.5,0.18
2019,1,18,4,30,0,0,0,4.6000000000000005,4.6000000000000005,999,100,145,1.9000000000000001,0.18
2019,1,18,5,30,0,0,0,5.1000000000000005,5.1000000000000005,998,100,149,2.1,0.18
2019,1,18,6,30,0,0,0,5.300000000000001,5.300000000000001,998,100,152,2.2,0.18
2019,1,18,7,30,4,24,4,5.7,6.300000000000001,998,96.19,156,2.9000000000000004,0.18
2019,1,18,8,30,67,191,102,6.300000000000001,8.200000000000001,997,87.94,159,3.8000000000000003,0.18
2019,1,18,9,30,122,360,248,7.300000000000001,10.600000000000001,996,80,163,4.4,0.18
2019,1,18,10,30,208,221,314,8.5,13.4,995,72.45,172,5.2,0.18
2019,1,18,11,30,240,328,425,10.200000000000001,15.8,993,69.27,183,6,0.18
2019,1,18,12,30,269,131,347,11.600000000000001,17.6,991,67.79,191,6.5,0.18
2019,1,18,13,30,191,32,209,12.600000000000001,18.8,989,67.18,196,6.800000000000001,0.18
2019,1,18,14,30,195,95,243,13.3,19.400000000000002,988,67.99,195,6.7,0.18
2019,1,18,15,30,107,182,177,14.100000000000001,19,987,73.23,191,6.2,0.18
2019,1,18,16,30,59,325,133,14.8,17.900000000000002,987,81.89,188,5.800000000000001,0.18
2019,1,18,17,30,8,6,8,15,17.3,987,86.5,187,5.7,0.18
2019,1,18,18,30,0,0,0,15.3,16.400000000000002,987,93.05,189,5.800000000000001,0.18
2019,1,18,19,30,0,0,0,15.4,16,987,96.47,192,5.7,0.18
2019,1,18,20,30,0,0,0,15.5,15.8,987,97.89,200,5.5,0.18
2019,1,18,21,30,0,0,0,15.200000000000001,15.600000000000001,987,97.67,221,5.2,0.18
2019,1,18,22,30,0,0,0,14.4,14.9,987,97.08,259,5.300000000000001,0.18
2019,1,18,23,30,0,0,0,12.600000000000001,12.9,988,97.94,292,6.5,0.18
2019,1,19,0,30,0,0,0,8.6,9.700000000000001,990,92.91,309,7.7,0.18
2019,1,19,1,30,0,0,0,5.2,7.2,992,87.17,316,8.200000000000001,0.18
2019,1,19,2,30,0,0,0,3.4000000000000004,5.6000000000000005,993,85.75,321,8.700000000000001,0.18
2019,1,19,3,30,0,0,0,2,4.2,994,85.35000000000001,324,9.1,0.18
2019,1,19,4,30,0,0,0,0.1,2.8000000000000003,996,82.25,326,9.3,0.18
2019,1,19,5,30,0,0,0,-1.7000000000000002,1.7000000000000002,997,78.42,328,9.4,0.18
2019,1,19,6,30,0,0,0,-3.1,0.8,998,75.17,329,9.200000000000001,0.18
2019,1,19,7,30,1,0,1,-4.6000000000000005,0.4,1000,68.99,331,9.200000000000001,0.18
2019,1,19,8,30,12,0,12,-5.9,0.8,1001,60.67,332,9.5,0.18
2019,1,19,9,30,71,0,71,-6.4,1.6,1002,55.13,332,9.700000000000001,0.18
2019,1,19,10,30,186,238,301,-6.4,2.5,1003,52.06,332,9.9,0.18
2019,1,19,11,30,182,516,475,-6.2,3.1,1004,50.44,332,9.9,0.18
2019,1,19,12,30,185,605,549,-6,3.5,1003,49.68,334,9.600000000000001,0.18
2019,1,19,13,30,191,540,505,-5.7,3.8000000000000003,1003,49.81,335,9.1,0.18
2019,1,19,14,30,85,889,538,-5.4,3.8000000000000003,1004,51.03,337,8.700000000000001,0.18
2019,1,19,15,30,80,788,387,-5.2,3.3000000000000003,1005,53.58,338,7.9,0.18
2019,1,19,16,30,58,626,203,-5.2,2.2,1006,58.24,339,6.7,0.18
2019,1,19,17,30,22,214,32,-5,1.5,1006,61.88,339,6,0.18
2019,1,19,18,30,0,0,0,-4.7,0.2,1008,69.81,339,4.9,0.17
2019,1,19,19,30,0,0,0,-4.4,-0.7000000000000001,1009,75.82000000000001,340,3.7,0.17
2019,1,19,20,30,0,0,0,-4.2,-1.5,1009,81.99,340,3.1,0.17
2019,1,19,21,30,0,0,0,-4.2,-1.8,1010,83.82000000000001,342,3.4000000000000004,0.17
2019,1,19,22,30,0,0,0,-4.5,-2.1,1010,83.49,346,3.8000000000000003,0.17
2019,1,19,23,30,0,0,0,-5.300000000000001,-2.6,1010,81.89,349,3.7,0.17
2019,1,20,0,30,0,0,0,-5.800000000000001,-3.2,1010,82.47,349,3.2,0.17
2019,1,20,1,30,0,0,0,-6.1000000000000005,-3.8000000000000003,1010,84.03,347,2.7,0.17
2019,1,20,2,30,0,0,0,-6.300000000000001,-4.3,1010,85.92,343,2.3000000000000003,0.17
2019,1,20,3,30,0,0,0,-6.4,-4.6000000000000005,1010,87.12,341,2.1,0.17
2019,1,20,4,30,0,0,0,-6.5,-4.800000000000001,1010,87.93,344,1.9000000000000001,0.17
2019,1,20,5,30,0,0,0,-6.5,-4.9,1010,88.28,343,1.7000000000000002,0.17
2019,1,20,6,30,0,0,0,-6.5,-4.7,1011,87.29,336,1.9000000000000001,0.17
2019,1,20,7,30,4,8,4,-6.2,-3.4000000000000004,1012,80.86,335,2.5,0.17
2019,1,20,8,30,67,217,107,-6.300000000000001,-1.1,1012,67.77,341,2.5,0.17
2019,1,20,9,30,91,605,305,-6.5,0.9,1012,57.86,340,1.7000000000000002,0.17
2019,1,20,10,30,66,936,519,-5.4,2.9000000000000004,1012,54.24,325,1,0.17
2019,1,20,11,30,113,819,579,-4.7,4.800000000000001,1011,50.31,248,0.5,0.17
2019,1,20,12,30,168,660,566,-3.9000000000000004,6.4,1009,47.62,173,0.7000000000000001,0.17
2019,1,20,13,30,221,452,485,-3.5,7.5,1008,45.72,164,1.4000000000000001,0.17
2019,1,20,14,30,171,504,429,-3,8,1007,45.59,162,2,0.17
2019,1,20,15,30,141,360,283,-2.7,7.7,1007,47.76,161,2,0.17
2019,1,20,16,30,50,700,214,-0.9,5.6000000000000005,1006,63.07,161,1.6,0.17
2019,1,20,17,30,21,217,32,0.2,3.9000000000000004,1006,76.78,160,1.3,0.17
2019,1,20,18,30,0,0,0,-0.9,2.2,1006,79.76,161,1.7000000000000002,0.17
2019,1,20,19,30,0,0,0,-1.2000000000000002,1.8,1006,80.39,162,1.9000000000000001,0.17
2019,1,20,20,30,0,0,0,-1.4000000000000001,1.6,1006,80.63,162,2.2,0.17
2019,1,20,21,30,0,0,0,-1.3,1.5,1006,81.37,162,2.5,0.17
2019,1,20,22,30,0,0,0,-1.2000000000000002,1.4000000000000001,1006,82.65,162,2.9000000000000004,0.17
2019,1,20,23,30,0,0,0,-1.1,1.3,1005,84.09,162,3.2,0.17
2019,1,21,0,30,0,0,0,-0.9,1.1,1005,86.28,161,3.3000000000000003,0.17
2019,1,21,1,30,0,0,0,-0.8,0.8,1005,88.87,160,3.4000000000000004,0.17
2019,1,21,2,30,0,0,0,-0.8,0.4,1004,91.68,159,3.4000000000000004,0.17
2019,1,21,3,30,0,0,0,-0.8,0,1004,94.67,159,3.4000000000000004,0.17
2019,1,21,4,30,0,0,0,-0.7000000000000001,-0.30000000000000004,1004,97.43,158,3.4000000000000004,0.17
2019,1,21,5,30,0,0,0,-0.6000000000000001,-0.5,1004,99.42,157,3.5,0.17
2019,1,21,6,30,0,0,0,-0.6000000000000001,-0.4,1004,98.72,154,3.9000000000000004,0.17
2019,1,21,7,30,4,12,4,-0.6000000000000001,0.6000000000000001,1004,91.38,154,4.5,0.17
2019,1,21,8,30,70,134,95,0.1,2.8000000000000003,1004,82.35000000000001,157,5.2,0.17
2019,1,21,9,30,135,292,239,1.1,5.5,1004,73.4,161,5.800000000000001,0.17
2019,1,21,10,30,215,185,305,2,8.200000000000001,1004,65.05,166,6.5,0.17
2019,1,21,11,30,243,325,429,2.5,10.3,1002,58.34,170,6.9,0.17
2019,1,21,12,30,234,445,504,2.8000000000000003,11.700000000000001,1001,54.36,171,7.300000000000001,0.17
2019,1,21,13,30,217,474,495,3.2,12.5,999,53.28,172,7.6000000000000005,0.17
2019,1,21,14,30,147,612,463,4.1000000000000005,12.9,998,55.01,172,7.6000000000000005,0.17
2019,1,21,15,30,124,495,320,5.1000000000000005,12.700000000000001,998,60.04,170,7.1000000000000005,0.17
2019,1,21,16,30,74,330,153,6.4,11.700000000000001,997,69.76,166,6.5,0.17
2019,1,21,17,30,22,119,28,7.300000000000001,11,997,77.73,164,6.300000000000001,0.17
2019,1,21,18,30,0,0,0,7.9,10.3,996,85.25,165,6.6000000000000005,0.17
2019,1,21,19,30,0,0,0,8.5,10.3,996,88.41,168,6.7,0.17
2019,1,21,20,30,0,0,0,8.8,10.3,996,90.60000000000001,170,6.800000000000001,0.17
2019,1,21,21,30,0,0,0,9.1,10.4,996,91.51,173,7.2,0.17
2019,1,21,22,30,0,0,0,9.200000000000001,10.5,995,91.81,175,7.6000000000000005,0.17
2019,1,21,23,30,0,0,0,9.4,10.700000000000001,995,91.59,175,7.9,0.17
2019,1,22,0,30,0,0,0,9.600000000000001,10.9,994,91.74,175,8,0.17
2019,1,22,1,30,0,0,0,9.9,11.100000000000001,994,92.42,176,8,0.17
2019,1,22,2,30,0,0,0,10.3,11.4,993,92.77,178,7.800000000000001,0.17
2019,1,22,3,30,0,0,0,10.600000000000001,11.700000000000001,993,93.12,180,7.5,0.17
2019,1,22,4,30,0,0,0,10.9,12,993,93.16,181,7.1000000000000005,0.17
2019,1,22,5,30,0,0,0,11.200000000000001,12.100000000000001,993,93.93,181,6.7,0.17
2019,1,22,6,30,0,0,0,11.3,12.200000000000001,993,94.37,179,6.5,0.17
2019,1,22,7,30,2,0,2,11.5,12.600000000000001,993,93,179,6.300000000000001,0.17
2019,1,22,8,30,22,0,22,11.8,13.4,993,90.11,181,6,0.17
2019,1,22,9,30,78,22,86,12.3,14.4,994,87.31,183,5.800000000000001,0.17
2019,1,22,10,30,61,0,61,12.9,15.600000000000001,994,84.05,185,5.800000000000001,0.17
2019,1,22,11,30,35,0,35,13.5,16.6,993,81.88,186,6,0.17
2019,1,22,12,30,38,0,38,13.9,17,992,82.15,188,5.6000000000000005,0.17
2019,1,22,13,30,43,0,43,14.4,16.900000000000002,991,84.99,192,4.6000000000000005,0.17
2019,1,22,14,30,56,0,56,14.9,16.400000000000002,991,90.57000000000001,204,3.7,0.17
2019,1,22,15,30,29,0,29,15,15.700000000000001,991,95.76,232,3.2,0.17
2019,1,22,16,30,38,0,38,14.700000000000001,14.8,992,99.66,275,3.9000000000000004,0.17
2019,1,22,17,30,9,2,9,13.600000000000001,14.200000000000001,993,96.31,298,4.6000000000000005,0.17
2019,1,22,18,30,0,0,0,8.8,8.8,996,100,325,7.4,0.18
2019,1,22,19,30,0,0,0,3.7,5.800000000000001,998,86.47,327,6.9,0.18
2019,1,22,20,30,0,0,0,1.3,4.5,999,79.60000000000001,328,6.4,0.18
2019,1,22,21,30,0,0,0,0.2,3.7,1000,78.08,329,6.6000000000000005,0.18
2019,1,22,22,30,0,0,0,-1.1,2.7,1001,76.07000000000001,329,6.7,0.18
2019,1,22,23,30,0,0,0,-2.6,1.7000000000000002,1002,72.95,329,6.6000000000000005,0.18
2019,1,23,0,30,0,0,0,-4,0.8,1002,70.33,329,6.6000000000000005,0.18
2019,1,23,1,30,0,0,0,-5.1000000000000005,-0.1,1003,69.25,330,6.5,0.18
2019,1,23,2,30,0,0,0,-6.1000000000000005,-0.9,1003,67.65,332,6.300000000000001,0.18
2019,1,23,3,30,0,0,0,-6.9,-1.7000000000000002,1003,67.81,331,5.9,0.18
2019,1,23,4,30,0,0,0,-7.1000000000000005,-2.4000000000000004,1003,69.99,329,5.6000000000000005,0.18
2019,1,23,5,30,0,0,0,-7.300000000000001,-3,1003,72.38,328,5.4,0.18
2019,1,23,6,30,0,0,0,-7.300000000000001,-3.3000000000000003,1004,73.61,327,5.2,0.18
2019,1,23,7,30,7,65,7,-7.2,-2.7,1004,71.07000000000001,327,5.6000000000000005,0.18
2019,1,23,8,30,46,545,150,-7,-1.2000000000000002,1004,64.5,328,6.4,0.18
2019,1,23,9,30,65,835,365,-6.800000000000001,0.6000000000000001,1004,57.45,330,6.7,0.18
2019,1,23,10,30,71,931,529,-6.300000000000001,2.4000000000000004,1004,52.69,331,6.6000000000000005,0.18
2019,1,23,11,30,75,977,640,-5.6000000000000005,4.1000000000000005,1004,49.1,330,6.4,0.18
2019,1,23,12,30,77,993,686,-5,5.5,1003,46.77,328,6.2,0.18
2019,1,23,13,30,73,986,659,-4.4,6.6000000000000005,1002,45.31,327,5.800000000000001,0.18
2019,1,23,14,30,70,955,569,-3.9000000000000004,7.1000000000000005,1002,45.37,327,5.4,0.18
2019,1,23,15,30,63,886,421,-3.5,7,1002,47.08,326,4.5,0.18
2019,1,23,16,30,50,752,234,-2.6,5,1002,57.730000000000004,325,2.9000000000000004,0.18
2019,1,23,17,30,24,348,45,-1.3,3.3000000000000003,1002,72.08,324,1.9000000000000001,0.18
2019,1,23,18,30,0,0,0,-2,2,1002,75.01,318,1.4000000000000001,0.17
2019,1,23,19,30,0,0,0,-2.8000000000000003,2.7,1002,66.89,298,1.1,0.17
2019,1,23,20,30,0,0,0,-3.8000000000000003,3.5,1002,58.82,250,0.8,0.17
2019,1,23,21,30,0,0,0,-4.4,3.2,1002,57.32,199,0.8,0.17
2019,1,23,22,30,0,0,0,-4.6000000000000005,1.9000000000000001,1001,61.88,175,1.2000000000000002,0.17
2019,1,23,23,30,0,0,0,-4.6000000000000005,0.30000000000000004,1001,69.65,169,1.5,0.17
2019,1,24,0,30,0,0,0,-4.5,-0.8,1001,75.91,169,1.6,0.17
2019,1,24,1,30,0,0,0,-4.5,-1.4000000000000001,1000,79.64,174,1.7000000000000002,0.17
2019,1,24,2,30,0,0,0,-4.4,-1.7000000000000002,1000,81.77,184,1.8,0.17
2019,1,24,3,30,0,0,0,-4.4,-2,1000,83.8,196,1.9000000000000001,0.17
2019,1,24,4,30,0,0,0,-4.3,-2.2,1000,85.27,208,1.9000000000000001,0.17
2019,1,24,5,30,0,0,0,-4.3,-2.4000000000000004,1000,86.85000000000001,217,1.8,0.17
2019,1,24,6,30,0,0,0,-4.3,-2.3000000000000003,1001,86.34,223,1.7000000000000002,0.17
2019,1,24,7,30,10,111,11,-4,-0.30000000000000004,1002,76.38,228,1.9000000000000001,0.17
2019,1,24,8,30,46,643,170,-2.7,2.8000000000000003,1002,67.02,230,1.8,0.17
2019,1,24,9,30,104,548,302,-1.5,5.800000000000001,1003,59.47,218,1.3,0.17
2019,1,24,10,30,204,307,356,-0.2,9.600000000000001,1003,50.6,213,1.9000000000000001,0.17
2019,1,24,11,30,109,841,598,-0.8,12.4,1003,40.160000000000004,225,2.2,0.17
